DPTO,informal,edad,soltero,analfabeta,nivel_educativo,ingreso,vivienda_propia,jefe_hogar,empleado_empresa_particular,empleado_gobierno,empleado_domestico,independiente,empleador,familiar_sin_remuneracion,empresa_sin_remuneracion,jornalero,horas_trabajo,desea_cambiar_trabajo,rural,dinero_ahorrado,tiempo_desempleado,tercera_edad
54,0,36,1,0,5,1462000,0,0,1,0,0,0,0,0,0,0,48,0,0,0,0,0
54,1,35,1,0,4,800000,0,0,0,0,0,1,0,0,0,0,50,1,0,0,2,0
54,1,39,1,0,6,550000,0,1,0,0,0,1,0,0,0,0,36,0,0,0,0,0
54,1,48,0,0,10,1740000,0,1,1,0,0,0,0,0,0,0,54,0,0,0,36,0
54,1,22,1,0,10,600000,0,0,0,0,0,1,0,0,0,0,18,1,0,0,0,0
54,0,31,0,0,10,1300000,0,0,1,0,0,0,0,0,0,0,46,0,0,0,1,0
54,0,41,1,0,8,3800000,0,0,1,0,0,0,0,0,0,0,45,0,0,1,0,0
54,1,54,0,0,3,600000,1,1,0,0,0,1,0,0,0,0,24,0,0,0,0,0
54,1,47,1,0,3,400000,0,1,0,0,0,1,0,0,0,0,20,0,0,0,3,0
54,0,26,1,0,8,1462000,1,0,1,0,0,0,0,0,0,0,48,1,0,0,2,0
54,0,26,0,0,10,2000000,0,0,1,0,0,0,0,0,0,0,47,1,0,1,2,0
54,1,49,0,0,4,540000,0,1,0,0,0,1,0,0,0,0,30,0,0,0,12,0
54,0,36,1,0,10,1300000,1,1,1,0,0,0,0,0,0,0,46,1,0,0,0,0
54,0,26,1,0,6,1350000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,0,0
54,1,45,0,0,5,740000,0,0,0,0,1,0,0,0,0,0,24,1,0,0,36,0
54,1,54,1,0,3,500000,0,0,0,0,0,1,0,0,0,0,54,0,0,0,3,0
54,1,44,0,0,10,1000000,1,0,1,0,0,0,0,0,0,0,40,0,0,0,36,0
54,1,43,0,0,5,900000,0,0,0,0,0,1,0,0,0,0,48,1,0,0,36,0
54,1,51,1,0,5,1120000,1,1,0,0,1,0,0,0,0,0,44,0,0,0,6,0
54,0,30,1,0,8,1300000,1,0,1,0,0,0,0,0,0,0,47,0,0,0,3,0
54,0,47,0,0,5,1500000,1,1,0,0,1,0,0,0,0,0,48,0,0,0,0,0
54,1,47,1,0,5,1150000,0,1,0,0,1,0,0,0,0,0,40,0,0,0,0,0
63,1,36,1,0,10,900000,0,1,0,0,0,1,0,0,0,0,40,1,0,0,36,0
63,0,53,1,0,10,3000000,1,1,0,1,0,0,0,0,0,0,48,0,0,0,0,0
63,1,25,1,0,5,950000,0,1,0,0,0,1,0,0,0,0,40,1,0,0,3,0
63,0,49,1,0,10,2500000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,6,0
63,0,47,1,0,5,1140000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,1,0
63,0,39,1,0,8,1140000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,1,0
63,1,52,0,0,8,1000000,0,0,0,0,0,1,0,0,0,0,36,0,0,0,72,0
63,1,44,0,0,5,370000,0,0,0,0,0,1,0,0,0,0,16,1,0,0,2,0
63,0,50,1,0,8,1300000,0,0,1,0,0,0,0,0,0,0,40,0,0,1,2,0
63,1,29,1,0,10,1300000,0,0,1,0,0,0,0,0,0,0,30,0,0,0,3,0
63,0,40,0,0,10,1300000,0,0,1,0,0,0,0,0,0,0,48,0,0,1,18,0
63,1,33,0,0,5,1000000,1,0,1,0,0,0,0,0,0,0,30,0,0,0,98,0
63,0,42,0,0,11,6050000,1,0,1,0,0,0,0,0,0,0,40,0,0,1,0,0
63,0,46,0,0,10,2000000,1,0,1,0,0,0,0,0,0,0,54,0,0,1,0,0
63,0,38,0,0,10,1300000,0,1,1,0,0,0,0,0,0,0,40,0,0,0,3,0
63,0,28,0,0,11,1500000,0,0,0,0,0,1,0,0,0,0,48,1,0,1,12,0
63,0,58,1,0,10,2800000,0,1,0,0,0,1,0,0,0,0,40,0,0,0,6,0
63,1,61,0,0,12,4000000,1,0,0,0,0,1,0,0,0,0,40,0,0,1,1,1
63,0,41,1,0,11,1300000,0,1,1,0,0,0,0,0,0,0,48,0,0,1,0,0
63,0,24,1,0,5,1300000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,0,0
63,1,65,1,0,3,160000,0,0,0,0,0,1,0,0,0,0,10,0,0,0,36,1
63,0,26,1,0,8,2000000,1,0,1,0,0,0,0,0,0,0,48,0,0,1,0,0
63,0,42,0,0,11,1700000,1,1,1,0,0,0,0,0,0,0,48,1,0,1,1,0
63,1,29,0,0,11,1500000,0,1,0,0,0,1,0,0,0,0,53,0,0,0,9,0
63,1,24,1,0,5,450000,0,1,0,0,0,1,0,0,0,0,40,0,0,0,1,0
63,1,35,1,0,3,1200000,0,1,1,0,0,0,0,0,0,0,40,0,0,0,6,0
63,0,41,1,0,5,1300000,0,1,1,0,0,0,0,0,0,0,47,0,0,0,0,0
66,0,26,1,0,11,2600000,0,1,1,0,0,0,0,0,0,0,40,0,0,1,6,0
66,0,35,1,0,4,1472000,0,1,1,0,0,0,0,0,0,0,42,0,0,0,0,0
66,0,61,1,0,9,3000000,0,1,0,1,0,0,0,0,0,0,48,0,0,0,6,1
66,0,34,0,0,10,3800000,0,1,1,0,0,0,0,0,0,0,46,0,0,0,1,0
66,0,51,0,0,10,3600000,0,1,0,0,0,1,0,0,0,0,40,1,0,1,0,0
66,0,41,0,0,10,4000000,1,0,1,0,0,0,0,0,0,0,48,1,0,1,1,0
66,1,41,1,0,5,1800000,0,1,0,0,0,1,0,0,0,0,30,0,0,0,6,0
66,0,62,0,0,10,1500000,0,1,0,0,0,1,0,0,0,0,45,0,0,0,2,1
66,0,44,1,0,10,1800000,0,1,0,0,0,1,0,0,0,0,50,0,0,1,0,0
66,0,57,1,0,9,1500000,1,1,1,0,0,0,0,0,0,0,48,0,0,0,0,0
66,0,36,0,0,8,2000000,0,0,0,1,0,0,0,0,0,0,40,0,0,0,1,0
66,0,31,0,0,10,2800000,0,0,0,0,0,1,0,0,0,0,48,0,0,1,6,0
66,1,61,1,0,3,1500000,1,0,0,0,1,0,0,0,0,0,60,0,0,1,24,1
66,1,33,0,0,9,700000,0,1,1,0,0,0,0,0,0,0,40,0,0,0,12,0
66,0,45,0,0,8,2000000,0,0,1,0,0,0,0,0,0,0,48,0,0,0,0,0
66,1,75,1,0,3,850000,1,0,0,0,0,1,0,0,0,0,40,0,0,1,60,1
66,1,25,1,0,10,560000,0,1,1,0,0,0,0,0,0,0,16,1,0,0,1,0
66,0,40,1,0,8,1300000,0,1,1,0,0,0,0,0,0,0,46,0,0,1,0,0
66,1,28,0,0,5,900000,0,1,0,0,0,1,0,0,0,0,40,0,0,0,2,0
66,0,34,0,0,5,1400000,1,0,1,0,0,0,0,0,0,0,46,0,0,0,0,0
66,1,38,0,0,5,1500000,0,0,1,0,0,0,0,0,0,0,60,0,0,0,1,0
66,1,45,0,0,5,960000,0,1,1,0,0,0,0,0,0,0,28,0,0,0,48,0
66,0,38,0,0,8,1300000,0,0,1,0,0,0,0,0,0,0,48,0,0,0,5,0
66,0,34,1,0,10,4200000,0,1,1,0,0,0,0,0,0,0,46,0,0,0,0,0
66,0,44,0,0,10,2400000,0,0,1,0,0,0,0,0,0,0,48,0,0,1,3,0
66,0,33,0,0,11,1500000,0,0,1,0,0,0,0,0,0,0,48,1,0,1,2,0
66,0,40,0,0,5,1200000,0,0,1,0,0,0,0,0,0,0,46,0,0,0,13,0
66,0,29,1,0,10,2261000,0,1,1,0,0,0,0,0,0,0,44,0,0,1,3,0
66,1,47,1,0,10,1500000,0,1,0,0,0,1,0,0,0,0,60,0,0,1,2,0
66,0,39,0,0,11,3500000,0,0,1,0,0,0,0,0,0,0,46,1,0,1,6,0
66,0,52,1,0,5,1300000,0,1,1,0,0,0,0,0,0,0,42,0,0,0,6,0
66,0,40,1,0,10,2900000,0,1,0,1,0,0,0,0,0,0,48,0,0,0,2,0
66,0,24,1,0,8,1300000,1,0,1,0,0,0,0,0,0,0,50,0,0,0,1,0
68,1,28,0,0,6,800000,0,1,1,0,0,0,0,0,0,0,60,0,0,0,0,0
68,1,35,1,0,6,1300000,0,1,1,0,0,0,0,0,0,0,60,0,0,0,6,0
68,1,47,1,0,3,850000,1,1,1,0,0,0,0,0,0,0,50,0,0,0,24,0
68,1,29,0,0,6,1000000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,0,0
68,1,31,0,0,9,500000,0,0,1,0,0,0,0,0,0,0,70,1,0,0,36,0
68,1,51,0,0,5,200000,0,0,0,0,0,1,0,0,0,0,12,0,0,0,2,0
68,1,52,1,0,5,1200000,0,1,0,0,0,1,0,0,0,0,50,0,0,0,3,0
68,0,28,1,0,10,2000000,1,0,1,0,0,0,0,0,0,0,47,0,0,0,0,0
68,0,28,0,0,9,1500000,0,0,1,0,0,0,0,0,0,0,48,0,0,0,0,0
68,0,42,0,0,5,1800000,0,0,0,0,0,1,0,0,0,0,50,0,0,0,0,0
68,0,53,0,0,12,5500000,1,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0
68,0,46,1,0,5,1500000,0,1,1,0,0,0,0,0,0,0,46,0,0,0,0,0
68,1,35,0,0,5,800000,0,1,0,0,0,1,0,0,0,0,40,0,0,0,3,0
68,1,20,1,0,10,600000,0,0,0,0,1,0,0,0,0,0,30,0,0,0,1,0
68,1,32,0,0,9,1300000,0,0,0,0,0,1,0,0,0,0,84,0,0,0,0,0
68,1,55,1,0,3,840000,0,1,0,0,0,1,0,0,0,0,27,0,0,0,0,0
68,0,54,0,0,12,19500000,0,0,1,0,0,0,0,0,0,0,42,0,0,1,0,0
68,0,30,1,0,5,1300000,0,0,1,0,0,0,0,0,0,0,48,0,0,0,3,0
68,0,45,0,0,11,9000000,0,0,1,0,0,0,0,0,0,0,47,0,0,1,0,0
70,0,26,1,0,8,1600000,1,0,1,0,0,0,0,0,0,0,66,0,0,0,0,0
70,0,39,0,0,8,1300000,1,0,1,0,0,0,0,0,0,0,48,0,0,1,0,0
70,1,51,1,0,3,3360000,1,1,1,0,0,0,0,0,0,0,60,1,0,0,0,0
70,0,46,0,0,5,1300000,1,0,1,0,0,0,0,0,0,0,48,0,0,0,0,0
70,1,55,0,0,4,750000,0,0,0,0,0,1,0,0,0,0,40,1,0,0,0,0
70,1,42,0,0,8,300000,0,0,0,0,0,1,0,0,0,0,25,1,0,0,0,0
70,0,50,0,0,10,4200000,0,0,0,1,0,0,0,0,0,0,48,0,0,1,12,0
70,0,41,0,0,12,2000000,0,1,0,0,0,1,0,0,0,0,40,0,0,0,2,0
70,1,45,1,0,9,800000,0,1,1,0,0,0,0,0,0,0,42,0,0,0,0,0
70,1,53,0,0,8,100000,1,1,0,0,0,1,0,0,0,0,2,0,0,0,99,0
70,1,49,1,0,3,500000,0,1,0,0,1,0,0,0,0,0,40,0,0,0,1,0
70,1,61,1,0,10,3000000,1,1,0,1,0,0,0,0,0,0,28,0,0,1,0,1
70,1,59,1,0,5,650000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,2,0
70,0,44,0,0,11,3300000,1,1,1,0,0,0,0,0,0,0,45,0,0,0,1,0
70,1,65,0,0,8,1300000,1,1,1,0,0,0,0,0,0,0,48,0,0,1,0,1
70,0,41,1,0,10,2600000,0,1,1,0,0,0,0,0,0,0,51,1,0,0,0,0
70,1,45,0,0,10,200000,0,1,0,0,0,1,0,0,0,0,20,1,0,0,24,0
70,0,45,1,0,8,1300000,1,0,1,0,0,0,0,0,0,0,48,0,0,0,0,0
73,0,65,1,0,3,1300000,0,1,1,0,0,0,0,0,0,0,48,0,0,1,48,1
73,0,40,1,0,8,1600000,0,0,1,0,0,0,0,0,0,0,48,0,0,1,0,0
73,0,44,1,0,8,1300000,1,0,1,0,0,0,0,0,0,0,48,0,0,1,24,0
73,1,44,0,0,4,1000000,0,0,1,0,0,0,0,0,0,0,70,1,0,0,0,0
73,1,72,1,0,3,200000,1,0,0,0,0,1,0,0,0,0,15,0,0,0,0,1
73,0,40,1,0,8,1300000,1,0,1,0,0,0,0,0,0,0,46,0,0,0,0,0
73,0,44,0,0,5,1300000,0,0,1,0,0,0,0,0,0,0,48,0,0,1,2,0
73,0,55,1,0,11,2500000,0,1,1,0,0,0,0,0,0,0,42,0,0,1,12,0
73,0,51,1,0,5,1200000,0,1,0,0,1,0,0,0,0,0,40,0,0,1,1,0
73,0,46,1,0,5,1600000,0,0,0,0,1,0,0,0,0,0,48,0,0,1,1,0
73,0,46,0,0,9,650000,0,0,1,0,0,0,0,0,0,0,24,0,0,1,1,0
76,0,56,1,0,10,250000,0,1,0,0,0,1,0,0,0,0,12,0,0,0,0,0
76,0,54,0,0,11,3000000,1,0,0,1,0,0,0,0,0,0,40,0,0,0,24,0
76,1,45,0,0,5,300000,0,0,0,0,0,1,0,0,0,0,12,1,0,0,48,0
76,0,61,0,0,9,3616000,0,0,0,1,0,0,0,0,0,0,40,0,0,0,48,1
76,0,35,0,0,6,1200000,0,0,1,0,0,0,0,0,0,0,35,0,0,0,12,0
76,0,61,1,0,10,4000000,0,0,0,1,0,0,0,0,0,0,40,0,0,1,2,1
76,0,45,0,0,11,13000000,0,0,1,0,0,0,0,0,0,0,50,0,0,1,0,0
76,0,57,0,0,5,3800000,1,1,1,0,0,0,0,0,0,0,46,0,0,0,4,0
76,1,47,0,0,8,980000,0,0,0,0,1,0,0,0,0,0,24,0,0,0,18,0
76,1,28,1,0,8,2000000,0,1,0,0,0,1,0,0,0,0,55,0,0,1,1,0
76,0,55,1,0,4,1600000,1,0,1,0,0,0,0,0,0,0,48,0,0,0,0,0
76,1,28,1,0,5,1300000,0,1,0,0,1,0,0,0,0,0,40,1,0,0,12,0
76,0,27,1,0,5,1300000,0,0,1,0,0,0,0,0,0,0,48,0,0,1,1,0
76,1,33,0,0,6,500000,0,0,1,0,0,0,0,0,0,0,47,0,0,1,1,0
76,1,28,0,0,4,1660000,0,0,1,0,0,0,0,0,0,0,40,1,0,0,0,0
76,1,53,1,0,5,2500000,0,1,0,0,0,1,0,0,0,0,36,0,0,1,3,0
76,0,55,1,0,4,1720000,0,0,1,0,0,0,0,0,0,0,48,0,0,0,2,0
76,1,34,0,0,8,1300000,0,0,1,0,0,0,0,0,0,0,48,0,0,0,2,0
76,0,51,0,0,5,1300000,0,0,1,0,0,0,0,0,0,0,48,0,0,1,3,0
76,1,33,0,0,6,890000,0,0,0,0,0,1,0,0,0,0,36,1,0,0,12,0
76,1,38,1,0,8,400000,0,1,0,0,0,1,0,0,0,0,24,0,0,0,0,0
76,1,39,0,0,10,1300000,0,0,0,0,0,1,0,0,0,0,48,0,0,0,0,0
76,1,44,0,0,3,1200000,0,0,1,0,0,0,0,0,0,0,50,0,0,0,1,0
76,1,64,1,0,11,4380611,1,1,0,1,0,0,0,0,0,0,30,0,0,1,0,1
76,0,48,0,0,10,5500000,1,0,1,0,0,0,0,0,0,0,40,0,0,1,0,0
76,1,74,0,0,4,3100000,0,1,0,0,0,0,1,0,0,0,55,0,0,1,2,1
76,1,50,0,0,8,600000,0,1,0,0,0,1,0,0,0,0,42,0,0,0,5,0
76,0,42,0,0,5,1300000,0,1,1,0,0,0,0,0,0,0,40,1,0,0,2,0
76,1,22,1,0,5,1200000,0,0,0,0,0,1,0,0,0,0,40,0,0,1,0,0
76,0,38,1,0,6,1300000,0,1,1,0,0,0,0,0,0,0,47,1,0,1,0,0
76,0,57,1,0,3,600000,0,1,0,0,1,0,0,0,0,0,48,0,0,0,0,0
76,0,25,1,0,9,1600000,0,0,1,0,0,0,0,0,0,0,47,0,0,0,2,0
76,0,56,1,0,6,1462000,0,1,1,0,0,0,0,0,0,0,46,0,0,1,6,0
76,0,21,0,0,9,1300000,0,0,1,0,0,0,0,0,0,0,47,0,0,0,1,0
76,0,36,1,0,10,4690000,0,1,1,0,0,0,0,0,0,0,40,0,0,1,6,0
76,0,31,1,0,10,2300000,0,0,1,0,0,0,0,0,0,0,48,1,0,0,0,0
76,0,34,0,0,8,1510000,0,0,1,0,0,0,0,0,0,0,47,0,0,0,2,0
76,0,29,1,0,10,3000000,0,1,1,0,0,0,0,0,0,0,44,0,0,0,0,0
76,0,30,0,0,9,2000000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,0,0
76,1,51,1,0,4,360000,0,1,0,0,1,0,0,0,0,0,25,0,0,0,48,0
76,0,25,1,0,5,1300000,0,0,1,0,0,0,0,0,0,0,48,0,0,0,0,0
76,1,51,1,0,4,730000,0,1,0,0,0,1,0,0,0,0,25,0,0,0,0,0
76,1,40,0,0,8,35000,0,0,0,0,0,1,0,0,0,0,21,0,0,0,0,0
76,0,40,1,0,5,1300000,1,0,1,0,0,0,0,0,0,0,47,0,0,0,2,0
76,0,32,1,0,5,1480000,1,0,1,0,0,0,0,0,0,0,46,0,0,0,0,0
76,0,41,1,0,5,1500000,0,1,1,0,0,0,0,0,0,0,50,0,0,1,12,0
76,0,35,0,0,11,4650000,1,0,1,0,0,0,0,0,0,0,48,0,0,0,3,0
76,0,30,0,0,10,3300000,0,1,1,0,0,0,0,0,0,0,42,0,0,1,2,0
76,0,40,1,0,13,9400000,0,1,0,1,0,0,0,0,0,0,40,0,0,0,0,0
81,1,27,0,0,5,1600000,0,1,0,0,0,1,0,0,0,0,70,0,0,0,2,0
85,0,53,1,0,10,2600000,1,1,1,0,0,0,0,0,0,0,48,0,0,1,2,0
85,0,29,1,0,10,2500000,1,0,1,0,0,0,0,0,0,0,48,1,0,1,6,0
85,0,30,1,0,9,1350000,1,0,1,0,0,0,0,0,0,0,48,0,0,0,4,0
85,0,28,0,0,8,2000000,1,0,1,0,0,0,0,0,0,0,47,0,0,0,2,0
85,0,38,0,0,5,1350000,1,0,1,0,0,0,0,0,0,0,48,0,0,0,2,0
85,1,30,1,0,8,1300000,1,0,1,0,0,0,0,0,0,0,48,0,0,0,2,0
85,1,36,1,0,9,900000,0,1,1,0,0,0,0,0,0,0,48,1,0,0,0,0
85,1,58,0,0,3,950000,0,0,0,0,1,0,0,0,0,0,40,0,0,0,0,0
85,0,32,1,0,8,1300000,0,1,1,0,0,0,0,0,0,0,48,1,0,0,0,0
86,0,46,1,0,5,1300000,0,1,0,0,0,1,0,0,0,0,40,0,0,0,1,0
88,0,30,1,0,11,4000000,1,0,0,0,0,1,0,0,0,0,40,0,0,1,4,0
88,0,44,1,0,10,3000000,1,0,0,1,0,0,0,0,0,0,40,0,0,0,2,0
88,0,46,0,0,10,4700000,1,0,0,1,0,0,0,0,0,0,40,0,0,1,0,0
88,0,34,0,0,8,1700000,0,1,1,0,0,0,0,0,0,0,48,0,0,1,3,0
88,0,46,1,0,4,1400000,0,1,1,0,0,0,0,0,0,0,48,0,0,1,6,0
88,1,38,0,0,8,1500000,0,0,1,0,0,0,0,0,0,0,50,0,0,1,3,0
88,0,42,1,0,9,1300000,0,1,1,0,0,0,0,0,0,0,40,0,0,0,9,0
88,0,45,1,0,4,1300000,0,1,0,0,1,0,0,0,0,0,40,0,0,0,96,0
88,0,42,0,0,11,4200000,0,0,1,0,0,0,0,0,0,0,40,0,0,1,0,0
95,0,34,1,0,10,2900000,1,0,0,0,0,1,0,0,0,0,40,0,0,0,0,0
95,1,32,0,0,5,500000,1,0,0,0,0,1,0,0,0,0,30,0,0,0,6,0
95,0,32,0,0,10,1900000,1,0,0,0,0,1,0,0,0,0,48,0,0,0,0,0
95,0,28,0,0,10,2800000,0,0,1,0,0,0,0,0,0,0,44,0,0,0,0,0
95,0,44,0,0,9,1700000,1,0,0,1,0,0,0,0,0,0,44,0,0,0,0,0
95,0,40,1,0,10,3500000,1,1,1,0,0,0,0,0,0,0,48,0,0,0,0,0
95,1,34,0,0,5,1200000,1,1,0,0,0,1,0,0,0,0,56,0,0,0,0,0
97,1,50,0,0,5,400000,0,1,0,0,0,1,0,0,0,0,40,0,0,0,0,0
97,0,43,0,0,10,5000000,1,0,0,0,0,1,0,0,0,0,50,0,0,0,0,0
97,0,50,0,0,8,2500000,1,0,0,1,0,0,0,0,0,0,48,0,0,0,0,0
97,0,43,0,0,8,2000000,0,1,0,0,0,1,0,0,0,0,40,0,0,0,2,0
97,0,50,0,0,8,4000000,0,1,0,0,0,1,0,0,0,0,48,0,0,0,0,0
99,1,22,1,0,4,1200000,0,1,1,0,0,0,0,0,0,0,56,0,0,0,4,0
99,1,31,0,0,4,500000,0,0,0,0,0,1,0,0,0,0,42,0,0,0,0,0
99,1,42,1,0,3,1400000,1,1,0,0,0,1,0,0,0,0,62,0,0,0,0,0
99,1,33,0,0,8,200000,0,1,0,0,0,1,0,0,0,0,8,1,0,0,0,0
99,0,51,1,0,4,1500000,0,1,1,0,0,0,0,0,0,0,40,0,0,0,0,0
8,1,30,0,0,8,100000,0,0,0,0,0,1,0,0,0,0,16,1,1,0,24,0
8,1,31,1,0,8,800000,0,1,0,0,0,1,0,0,0,0,36,1,0,0,12,0
8,1,41,0,0,8,360000,0,0,0,0,0,1,0,0,0,0,25,0,0,0,0,0
8,1,37,1,0,5,920000,0,1,0,0,1,0,0,0,0,0,30,0,0,0,0,0
8,1,60,0,0,4,1200000,1,0,1,0,0,0,0,0,0,0,74,1,0,0,0,1
8,0,48,1,0,5,1450000,1,1,1,0,0,0,0,0,0,0,47,0,0,1,0,0
8,1,72,0,0,3,550000,1,1,0,0,0,1,0,0,0,0,24,0,0,0,98,1
8,0,38,1,0,5,1640000,0,1,1,0,0,0,0,0,0,0,47,0,0,0,4,0
8,1,57,1,0,3,30000,1,0,0,0,0,1,0,0,0,0,40,0,0,0,96,0
8,1,42,0,0,3,1200000,0,0,0,0,1,0,0,0,0,0,45,0,1,0,0,0
8,1,34,0,0,5,900000,0,0,1,0,0,0,0,0,0,0,42,1,1,0,0,0
8,1,48,1,0,5,600000,0,0,1,0,0,0,0,0,0,0,60,0,1,0,0,0
8,1,60,1,0,3,240000,1,1,0,0,0,1,0,0,0,0,16,1,1,0,12,1
8,1,38,0,0,4,480000,1,0,1,0,0,0,0,0,0,0,20,0,1,0,0,0
8,1,30,0,0,5,40000,1,1,0,0,0,1,0,0,0,0,15,0,1,0,10,0
8,1,74,0,1,1,150000,0,0,0,0,0,1,0,0,0,0,18,0,1,0,48,1
8,1,43,1,0,4,800000,1,0,0,0,0,1,0,0,0,0,40,0,1,0,2,0
8,1,38,1,0,5,1200000,0,1,0,0,0,1,0,0,0,0,40,0,1,0,0,0
8,1,53,1,0,5,300000,1,1,0,0,0,1,0,0,0,0,40,0,1,0,24,0
8,0,74,1,0,3,1300000,0,1,1,0,0,0,0,0,0,0,40,0,1,0,6,1
8,1,75,1,0,3,450000,1,1,0,0,0,1,0,0,0,0,40,0,1,0,0,1
8,1,69,1,0,3,90000,0,1,0,0,0,1,0,0,0,0,42,0,1,0,46,1
8,1,26,1,0,4,300000,0,0,0,0,0,1,0,0,0,0,48,1,1,0,0,0
8,1,33,1,0,5,700000,0,1,0,0,0,1,0,0,0,0,35,0,0,0,2,0
8,1,32,0,0,5,550000,1,1,0,0,0,1,0,0,0,0,42,0,0,0,1,0
8,1,27,1,0,10,800000,0,1,0,0,0,1,0,0,0,0,40,0,0,0,2,0
8,1,87,0,1,1,600000,0,1,0,0,0,1,0,0,0,0,42,0,0,0,0,1
8,1,33,0,0,4,860000,0,1,0,0,1,0,0,0,0,0,48,0,0,0,1,0
8,1,35,0,1,1,800000,0,0,0,0,0,1,0,0,0,0,48,0,0,0,0,0
8,1,60,0,0,4,110000,1,0,0,0,0,1,0,0,0,0,42,1,0,0,10,1
8,1,67,1,1,1,600000,1,1,0,0,0,1,0,0,0,0,70,0,0,0,0,1
8,1,30,1,0,3,400000,0,1,0,0,0,1,0,0,0,0,40,1,0,0,1,0
8,1,62,1,0,3,255000,1,1,0,0,0,1,0,0,0,0,34,0,0,0,98,1
8,1,39,0,0,5,450000,0,0,0,0,0,1,0,0,0,0,54,0,1,0,3,0
8,1,49,0,0,3,550000,0,0,0,0,0,1,0,0,0,0,28,0,1,0,2,0
8,1,58,1,0,3,1600000,0,0,0,0,0,1,0,0,0,0,48,0,1,0,0,0
44,0,54,0,0,10,3600000,0,0,1,0,0,0,0,0,0,0,42,0,0,0,1,0
44,1,57,0,0,3,300000,0,1,0,0,0,1,0,0,0,0,40,0,1,0,0,0
44,0,52,1,0,8,1300000,0,1,1,0,0,0,0,0,0,0,48,0,1,0,1,0
44,0,24,1,0,8,1500000,0,0,1,0,0,0,0,0,0,0,48,0,1,0,3,0
44,1,54,1,0,4,600000,1,1,0,0,0,1,0,0,0,0,30,0,1,0,3,0
44,1,25,0,0,9,840000,0,1,1,0,0,0,0,0,0,0,48,0,1,0,1,0
44,1,31,0,0,10,80000,0,1,0,0,0,1,0,0,0,0,20,1,1,0,24,0
44,1,64,0,0,3,1200000,1,1,0,0,0,1,0,0,0,0,54,0,1,0,2,1
44,0,41,0,0,10,2600000,1,0,0,1,0,0,0,0,0,0,42,0,0,0,1,0
44,1,44,1,0,9,300000,0,1,0,0,0,1,0,0,0,0,20,1,0,0,98,0
44,1,44,0,0,4,430000,0,1,0,0,1,0,0,0,0,0,48,0,0,0,2,0
44,1,64,1,0,3,400000,1,1,0,0,0,1,0,0,0,0,40,0,0,0,0,1
44,1,38,1,0,5,300000,0,1,0,0,0,1,0,0,0,0,40,1,0,0,98,0
44,1,59,1,0,4,300000,0,1,0,0,1,0,0,0,0,0,40,0,0,0,1,0
44,1,42,1,0,5,600000,0,1,1,0,0,0,0,0,0,0,40,0,0,0,1,0
44,1,31,1,0,4,600000,0,1,1,0,0,0,0,0,0,0,52,0,0,0,2,0
47,1,29,1,0,5,700000,0,1,1,0,0,0,0,0,0,0,42,0,1,0,20,0
20,1,64,1,0,4,600000,0,1,0,0,0,1,0,0,0,0,48,0,0,0,0,1
20,0,38,0,0,8,1600000,1,0,0,0,0,1,0,0,0,0,44,0,0,0,24,0
20,0,23,0,0,10,2200000,1,0,0,0,0,1,0,0,0,0,40,1,0,0,4,0
20,1,65,0,0,3,400000,1,0,0,0,0,1,0,0,0,0,25,0,0,0,0,1
20,0,30,0,0,10,1500000,0,0,0,0,0,1,0,0,0,0,40,1,0,0,1,0
20,1,51,1,0,3,350000,1,1,0,0,1,0,0,0,0,0,40,0,0,0,3,0
25,1,70,1,0,9,1500000,0,1,0,0,0,1,0,0,0,0,20,0,0,0,0,1
50,0,39,1,0,5,1300000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,5,0
50,0,31,1,0,11,4200000,0,1,0,0,0,1,0,0,0,0,47,0,0,1,0,0
50,1,50,0,0,4,1100000,1,0,0,0,1,0,0,0,0,0,40,0,0,0,98,0
50,1,26,1,0,10,300000,1,0,0,0,0,1,0,0,0,0,30,1,0,0,0,0
50,1,31,1,0,8,1100000,0,1,0,0,0,1,0,0,0,0,48,0,0,1,0,0
50,1,53,0,0,3,700000,0,0,0,0,0,1,0,0,0,0,40,0,0,1,0,0
50,0,26,0,0,5,1500000,0,0,1,0,0,0,0,0,0,0,48,1,0,1,24,0
50,1,35,0,0,3,2060000,0,0,1,0,0,0,0,0,0,0,46,0,1,0,0,0
50,1,61,0,0,4,710000,1,1,1,0,0,0,0,0,0,0,24,0,0,1,0,1
50,1,22,1,0,6,900000,0,0,1,0,0,0,0,0,0,0,60,1,1,0,4,0
50,1,55,0,0,5,400000,0,0,0,0,0,1,0,0,0,0,12,0,1,0,12,0
50,1,24,1,0,5,1500000,0,1,1,0,0,0,0,0,0,0,60,0,0,0,0,0
50,0,36,0,0,10,2300000,0,0,1,0,0,0,0,0,0,0,40,0,0,0,8,0
50,1,59,1,0,3,1240000,0,1,1,0,0,0,0,0,0,0,48,1,0,0,0,0
